Nanum+Gothic,Nanum+Gothic,module,MGS_ThemeSettings
Bitter,Bitter,module,MGS_ThemeSettings
Oxygen,Oxygen,module,MGS_ThemeSettings
Anton,Anton,module,MGS_ThemeSettings
Arvo,Arvo,module,MGS_ThemeSettings
Acme,Acme,module,MGS_ThemeSettings
Fjalla One,Fjalla One,module,MGS_ThemeSettings
Work Sans,Work Sans,module,MGS_ThemeSettings
Use Config Setting,Use Config Setting,module,MGS_ThemeSettings
Grid,Grid,module,MGS_ThemeSettings
Masonry,Masonry,module,MGS_ThemeSettings
Parallax,Parallax,module,MGS_ThemeSettings
Breadcrumbs display inside the page title,Breadcrumbs display inside the page title,module,MGS_ThemeSettings
Breadcrumbs display outside the page title,Breadcrumbs display outside the page title,module,MGS_ThemeSettings
Color,Color,module,MGS_ThemeSettings
Image,Image,module,MGS_ThemeSettings
Store view switcher,Store view switcher,module,MGS_ThemeSettings
Curency switcher,Curency switcher,module,MGS_ThemeSettings
Account links,Account links,module,MGS_ThemeSettings
Wishlist,Wishlist,module,MGS_ThemeSettings
Mini Cart,Mini Cart,module,MGS_ThemeSettings
Search,Search,module,MGS_ThemeSettings
Choose font weight,Choose font weight,module,MGS_ThemeSettings
Thin 100,Thin 100,module,MGS_ThemeSettings
Extra Light 200,Extra Light 200,module,MGS_ThemeSettings
Light 300,Light 300,module,MGS_ThemeSettings
Regular 400,Regular 400,module,MGS_ThemeSettings
Medium 500,Medium 500,module,MGS_ThemeSettings
Semi Bold 600,Semi Bold 600,module,MGS_ThemeSettings
Bold 700,Bold 700,module,MGS_ThemeSettings
Extra Bold 800,Extra Bold 800,module,MGS_ThemeSettings
Black 900,Black 900,module,MGS_ThemeSettings
Thin 100 Italic,Thin 100 Italic,module,MGS_ThemeSettings
Extra Light 200 Italic,Extra Light 200 Italic,module,MGS_ThemeSettings
Light 300 Italic,Light 300 Italic,module,MGS_ThemeSettings
Regular 400 Italic,Regular 400 Italic,module,MGS_ThemeSettings
Medium 500 Italic,Medium 500 Italic,module,MGS_ThemeSettings
Semi Bold 600 Italic,Semi Bold 600 Italic,module,MGS_ThemeSettings
Bold 700 Italic,Bold 700 Italic,module,MGS_ThemeSettings
Extra Bold 800 Italic,Extra Bold 800 Italic,module,MGS_ThemeSettings
Black 900 Italic,Black 900 Italic,module,MGS_ThemeSettings
Choose font family,Choose font family,module,MGS_ThemeSettings
Footer 1,Footer 1,module,MGS_ThemeSettings
Footer 2,Footer 2,module,MGS_ThemeSettings
Footer 3,Footer 3,module,MGS_ThemeSettings
Footer 4,Footer 4,module,MGS_ThemeSettings
Footer 5,Footer 5,module,MGS_ThemeSettings
Footer 6,Footer 6,module,MGS_ThemeSettings
Header 1,Header 1,module,MGS_ThemeSettings
Header 2,Header 2,module,MGS_ThemeSettings
Header 3,Header 3,module,MGS_ThemeSettings
Header 4,Header 4,module,MGS_ThemeSettings
Header 5 ( Left Sidebar ),Header 5 ( Left Sidebar ),module,MGS_ThemeSettings
Header 6,Header 6,module,MGS_ThemeSettings
Header 7,Header 7,module,MGS_ThemeSettings
Wide,Wide,module,MGS_ThemeSettings
Boxed,Boxed,module,MGS_ThemeSettings
Wide with border,Wide with border,module,MGS_ThemeSettings
Embed Code,Embed Code,module,MGS_ThemeSettings
Google API,Google API,module,MGS_ThemeSettings
Dropdown,Dropdown,module,MGS_ThemeSettings
Slide,Slide,module,MGS_ThemeSettings
No Layout Update,No Layout Update,module,MGS_ThemeSettings
1 column,1 column,module,MGS_ThemeSettings
2 columns with left bar,2 columns with left bar,module,MGS_ThemeSettings
2 columns with right bar,2 columns with right bar,module,MGS_ThemeSettings
3 columns,3 columns,module,MGS_ThemeSettings
1,1,module,MGS_ThemeSettings
2,2,module,MGS_ThemeSettings
3,3,module,MGS_ThemeSettings
4,4,module,MGS_ThemeSettings
5,5,module,MGS_ThemeSettings
6,6,module,MGS_ThemeSettings
7,7,module,MGS_ThemeSettings
8,8,module,MGS_ThemeSettings
Above Main Content,Above Main Content,module,MGS_ThemeSettings
Above Product List,Above Product List,module,MGS_ThemeSettings
Below Product List,Below Product List,module,MGS_ThemeSettings
Below Main Content,Below Main Content,module,MGS_ThemeSettings
Left,Left,module,MGS_ThemeSettings
Right,Right,module,MGS_ThemeSettings
Center,Center,module,MGS_ThemeSettings
Top,Top,module,MGS_ThemeSettings
Bottom,Bottom,module,MGS_ThemeSettings
Middle,Middle,module,MGS_ThemeSettings
Main Content,Main Content,module,MGS_ThemeSettings
Sidebar,Sidebar,module,MGS_ThemeSettings
No Repeat,No Repeat,module,MGS_ThemeSettings
Repeat,Repeat,module,MGS_ThemeSettings
Repeat X,Repeat X,module,MGS_ThemeSettings
Repeat Y,Repeat Y,module,MGS_ThemeSettings
Always show search box,Always show search box,module,MGS_ThemeSettings
Hide search box and show on popup when icon is clicked,Hide search box and show on popup when icon is clicked,module,MGS_ThemeSettings
Default,Default,module,MGS_ThemeSettings
File,File,module,MGS_ThemeSettings
Session,Session,module,MGS_ThemeSettings
1024px,1024px,module,MGS_ThemeSettings
1200px,1200px,module,MGS_ThemeSettings
1366px,1366px,module,MGS_ThemeSettings
Full width,Full width,module,MGS_ThemeSettings
Custom,Custom,module,MGS_ThemeSettings
%1 Products,%1 Products,module,MGS_ThemeSettings
Login Your Account,Login Your Account,module,MGS_ThemeSettings
* Required Fields,* Required Fields,module,MGS_ThemeSettings
Email,Email,module,MGS_ThemeSettings
Password,Password,module,MGS_ThemeSettings
Forgot?,Forgot?,module,MGS_ThemeSettings
Sign In,Sign In,module,MGS_ThemeSettings
Create an account,Create an account,module,MGS_ThemeSettings
Missing address configuration. Please check in admin > MGS > Theme Setting > Contact Us Page,Missing address configuration. Please check in admin > MGS > Theme Setting > Contact Us Page,module,MGS_ThemeSettings
Missing Google API. Please check in admin > MGS > Page Builder Setting > Social > Google API Key,Missing Google API. Please check in admin > MGS > Page Builder Setting > Social > Google API Key,module,MGS_ThemeSettings
Close,Close,module,MGS_ThemeSettings
Sign up Newsletter,Sign up Newsletter,module,MGS_ThemeSettings
Enter your email address,Enter your email address,module,MGS_ThemeSettings
Subscribe,Subscribe,module,MGS_ThemeSettings
Don't show this popup again,Don't show this popup again,module,MGS_ThemeSettings
Publish,Publish,module,MGS_ThemeSettings
Yes,Yes,module,MGS_ThemeSettings
No,No,module,MGS_ThemeSettings
Active CMS Builder,Active CMS Builder,module,MGS_ThemeSettings
Related Products,Related Products,module,MGS_ThemeSettings
We found other products you might like!,We found other products you might like!,module,MGS_ThemeSettings
Upsell Products!,Upsell Products!,module,MGS_ThemeSettings
More Choices:,More Choices:,module,MGS_ThemeSettings
New Products,New Products,module,MGS_ThemeSettings
Check items to add to the cart or,Check items to add to the cart or,module,MGS_ThemeSettings
select all,select all,module,MGS_ThemeSettings
Add to Cart,Add to Cart,module,MGS_ThemeSettings
Your search returned no results.,Your search returned no results.,module,MGS_ThemeSettings
Remove This Item,Remove This Item,module,MGS_ThemeSettings
View All Wish List,View All Wish List,module,MGS_ThemeSettings
You have no items in your wish list.,You have no items in your wish list.,module,MGS_ThemeSettings
We can't find products matching the selection.,We can't find products matching the selection.,theme,frontend/Mgs/blank
Add to Cart,Add to Cart,theme,frontend/Mgs/blank
In stock,In stock,theme,frontend/Mgs/blank
Out of stock,Out of stock,theme,frontend/Mgs/blank
Learn More,Learn More,theme,frontend/Mgs/blank
Related Products,Related Products,theme,frontend/Mgs/blank
We found other products you might like!,We found other products you might like!,theme,frontend/Mgs/blank
More Choices:,More Choices:,theme,frontend/Mgs/blank
New Products,New Products,theme,frontend/Mgs/blank
Check items to add to the cart or,Check items to add to the cart or,theme,frontend/Mgs/blank
select all,select all,theme,frontend/Mgs/blank
Quickview,Quickview,theme,frontend/Mgs/claue
Featured Brands,Featured Brands,theme,frontend/Mgs/claue
%1 ,%1 ,theme,frontend/Mgs/claue
Products,Products,theme,frontend/Mgs/claue
Product,Product,theme,frontend/Mgs/claue
Related Products By Brand,Related Products By Brand,theme,frontend/Mgs/claue
Add to Compare,Add to Compare,theme,frontend/Mgs/claue
Add to Wish List,Add to Wish List,theme,frontend/Mgs/claue
Add to Cart,Add to Cart,theme,frontend/Mgs/claue
Have no brands.,Have no brands.,theme,frontend/Mgs/claue
Search brand here...,Search brand here...,theme,frontend/Mgs/claue
Search,Search,theme,frontend/Mgs/claue
Reset,Reset,theme,frontend/Mgs/claue
Reset Filter,Reset Filter,theme,frontend/Mgs/claue
Video,Video,theme,frontend/Mgs/claue
Deals Block,Deals Block,theme,frontend/Mgs/claue
* Required Fields,* Required Fields,theme,frontend/Mgs/claue
Product Config,Product Config,theme,frontend/Mgs/claue
Number of product to display,Number of product to display,theme,frontend/Mgs/claue
Items per row (default),Items per row (default),theme,frontend/Mgs/claue
Items per row (tablet),Items per row (tablet),theme,frontend/Mgs/claue
Items per row (mobile),Items per row (mobile),theme,frontend/Mgs/claue
Number col,Number col,theme,frontend/Mgs/claue
Item per col,Item per col,theme,frontend/Mgs/claue
View mode,View mode,theme,frontend/Mgs/claue
Grid,Grid,theme,frontend/Mgs/claue
List,List,theme,frontend/Mgs/claue
Hide Product Name,Hide Product Name,theme,frontend/Mgs/claue
No,No,theme,frontend/Mgs/claue
Yes,Yes,theme,frontend/Mgs/claue
Hide Review,Hide Review,theme,frontend/Mgs/claue
Hide Add to Cart,Hide Add to Cart,theme,frontend/Mgs/claue
Hide Add to Wishlist,Hide Add to Wishlist,theme,frontend/Mgs/claue
Hide Add to Compare,Hide Add to Compare,theme,frontend/Mgs/claue
Use slider,Use slider,theme,frontend/Mgs/claue
Deal Config,Deal Config,theme,frontend/Mgs/claue
Hide Countdown Time,Hide Countdown Time,theme,frontend/Mgs/claue
Time Text,Time Text,theme,frontend/Mgs/claue
Width,Width,theme,frontend/Mgs/claue
Background color,Background color,theme,frontend/Mgs/claue
Number font size,Number font size,theme,frontend/Mgs/claue
Text font size,Text font size,theme,frontend/Mgs/claue
Number color,Number color,theme,frontend/Mgs/claue
Text color,Text color,theme,frontend/Mgs/claue
Hide Discount Percent,Hide Discount Percent,theme,frontend/Mgs/claue
Font size,Font size,theme,frontend/Mgs/claue
Hide Saved Price,Hide Saved Price,theme,frontend/Mgs/claue
Text,Text,theme,frontend/Mgs/claue
Price font size,Price font size,theme,frontend/Mgs/claue
Price color,Price color,theme,frontend/Mgs/claue
Back,Back,theme,frontend/Mgs/claue
Submit,Submit,theme,frontend/Mgs/claue
Single Product Block,Single Product Block,theme,frontend/Mgs/claue
Enter product name to search.,Enter product name to search.,theme,frontend/Mgs/claue
Hide Price,Hide Price,theme,frontend/Mgs/claue
Hide short description,Hide short description,theme,frontend/Mgs/claue
Truncate short description,Truncate short description,theme,frontend/Mgs/claue
We can't find products matching the selection.,We can't find products matching the selection.,theme,frontend/Mgs/claue
There are no categories matching the selection.,There are no categories matching the selection.,theme,frontend/Mgs/claue
In stock,In stock,theme,frontend/Mgs/claue
Out of stock,Out of stock,theme,frontend/Mgs/claue
Qty,Qty,theme,frontend/Mgs/claue
Learn More,Learn More,theme,frontend/Mgs/claue
"By <span class=""color-theme"">%1</span> on %2","By <span class=""color-theme"">%1</span> on %2",theme,frontend/Mgs/claue
We can't find post matching the selection.,We can't find post matching the selection.,theme,frontend/Mgs/claue
Have no field for form.,Have no field for form.,theme,frontend/Mgs/claue
There are no sliders matching the selection.,There are no sliders matching the selection.,theme,frontend/Mgs/claue
Have no banner to show.,Have no banner to show.,theme,frontend/Mgs/claue
Can not get Instagram data or your instagram account have not any images.,Can not get Instagram data or your instagram account have not any images.,theme,frontend/Mgs/claue
We can't find testimonial matching the selection.,We can't find testimonial matching the selection.,theme,frontend/Mgs/claue
Data Access,Data Access,theme,frontend/Mgs/claue
Erase Account,Erase Account,theme,frontend/Mgs/claue
SHOP THE LOOK,SHOP THE LOOK,theme,frontend/Mgs/claue
There are no menus matching the selection.,There are no menus matching the selection.,theme,frontend/Mgs/claue
All Works,All Works,theme,frontend/Mgs/claue
There are no portfolios matching the selection.,There are no portfolios matching the selection.,theme,frontend/Mgs/claue
Date:,Date:,theme,frontend/Mgs/claue
Categories:,Categories:,theme,frontend/Mgs/claue
Client:,Client:,theme,frontend/Mgs/claue
Project:,Project:,theme,frontend/Mgs/claue
Skills:,Skills:,theme,frontend/Mgs/claue
Related Works,Related Works,theme,frontend/Mgs/claue
%1 product(s),%1 product(s),theme,frontend/Mgs/claue
Shop Now,Shop Now,theme,frontend/Mgs/claue
%1 product (s),%1 product (s),theme,frontend/Mgs/claue
Related Products,Related Products,theme,frontend/Mgs/claue
We found other products you might like!,We found other products you might like!,theme,frontend/Mgs/claue
More Choices:,More Choices:,theme,frontend/Mgs/claue
New Products,New Products,theme,frontend/Mgs/claue
Wishlist,Wishlist,theme,frontend/Mgs/claue
Remove This Item,Remove This Item,theme,frontend/Mgs/claue
View All Wish List,View All Wish List,theme,frontend/Mgs/claue
You have no items in your wish list.,You have no items in your wish list.,theme,frontend/Mgs/claue
Your Customization,Your Customization,theme,frontend/Mgs/claue
%1 x %2,%1 x %2,theme,frontend/Mgs/claue
Availability:,Availability:,theme,frontend/Mgs/claue
Availability: ,Availability: ,theme,frontend/Mgs/claue
Print This Page,Print This Page,theme,frontend/Mgs/claue
Compare Products,Compare Products,theme,frontend/Mgs/claue
Remove Product,Remove Product,theme,frontend/Mgs/claue
You have no items to compare.,You have no items to compare.,theme,frontend/Mgs/claue
Compare,Compare,theme,frontend/Mgs/claue
Clear All,Clear All,theme,frontend/Mgs/claue
Show,Show,theme,frontend/Mgs/claue
per page,per page,theme,frontend/Mgs/claue
Sort by,Sort by,theme,frontend/Mgs/claue
Set Ascending Direction,Set Ascending Direction,theme,frontend/Mgs/claue
Set Descending Direction,Set Descending Direction,theme,frontend/Mgs/claue
Availability,Availability,theme,frontend/Mgs/claue
Apply Discount Code,Apply Discount Code,theme,frontend/Mgs/claue
Enter discount code,Enter discount code,theme,frontend/Mgs/claue
Apply Discount,Apply Discount,theme,frontend/Mgs/claue
Cancel Coupon,Cancel Coupon,theme,frontend/Mgs/claue
Shopping Cart Items,Shopping Cart Items,theme,frontend/Mgs/claue
Price,Price,theme,frontend/Mgs/claue
Quantity,Quantity,theme,frontend/Mgs/claue
Subtotal,Subtotal,theme,frontend/Mgs/claue
Continue Shopping,Continue Shopping,theme,frontend/Mgs/claue
Clear Shopping Cart,Clear Shopping Cart,theme,frontend/Mgs/claue
Update Shopping Cart,Update Shopping Cart,theme,frontend/Mgs/claue
Update Cart,Update Cart,theme,frontend/Mgs/claue
Item,Item,theme,frontend/Mgs/claue
See price before order confirmation.,See price before order confirmation.,theme,frontend/Mgs/claue
What's this?,What's this?,theme,frontend/Mgs/claue
Edit item parameters,Edit item parameters,theme,frontend/Mgs/claue
Remove item,Remove item,theme,frontend/Mgs/claue
My Cart,My Cart,theme,frontend/Mgs/claue
Mini Cart,Mini Cart,theme,frontend/Mgs/claue
Estimate Tax,Estimate Tax,theme,frontend/Mgs/claue
Estimate Shipping and Tax,Estimate Shipping and Tax,theme,frontend/Mgs/claue
Send us a message,Send us a message,theme,frontend/Mgs/claue
Name,Name,theme,frontend/Mgs/claue
Email,Email,theme,frontend/Mgs/claue
Phone,Phone,theme,frontend/Mgs/claue
Phone Number,Phone Number,theme,frontend/Mgs/claue
Content,Content,theme,frontend/Mgs/claue
Send Messages,Send Messages,theme,frontend/Mgs/claue
Address Book,Address Book,theme,frontend/Mgs/claue
Default Billing Address,Default Billing Address,theme,frontend/Mgs/claue
Edit Address,Edit Address,theme,frontend/Mgs/claue
Default Shipping Address,Default Shipping Address,theme,frontend/Mgs/claue
Manage Addresses,Manage Addresses,theme,frontend/Mgs/claue
Contact Information,Contact Information,theme,frontend/Mgs/claue
Change Password,Change Password,theme,frontend/Mgs/claue
Edit,Edit,theme,frontend/Mgs/claue
Newsletters,Newsletters,theme,frontend/Mgs/claue
"You are subscribed to ""General Subscription"".","You are subscribed to ""General Subscription"".",theme,frontend/Mgs/claue
You aren't subscribed to our newsletter.,You aren't subscribed to our newsletter.,theme,frontend/Mgs/claue
You have no default billing address in your address book.,You have no default billing address in your address book.,theme,frontend/Mgs/claue
You have no default shipping address in your address book.,You have no default shipping address in your address book.,theme,frontend/Mgs/claue
Additional Address Entries,Additional Address Entries,theme,frontend/Mgs/claue
Delete,Delete,theme,frontend/Mgs/claue
You have no other address entries in your address book.,You have no other address entries in your address book.,theme,frontend/Mgs/claue
Address,Address,theme,frontend/Mgs/claue
Street Address: Line %1,Street Address: Line %1,theme,frontend/Mgs/claue
Street Address %1,Street Address %1,theme,frontend/Mgs/claue
City,City,theme,frontend/Mgs/claue
It's a default billing address.,It's a default billing address.,theme,frontend/Mgs/claue
Use as my default billing address,Use as my default billing address,theme,frontend/Mgs/claue
It's a default shipping address.,It's a default shipping address.,theme,frontend/Mgs/claue
Use as my default shipping address,Use as my default shipping address,theme,frontend/Mgs/claue
Save Address,Save Address,theme,frontend/Mgs/claue
Go back,Go back,theme,frontend/Mgs/claue
Additional addresses,Additional addresses,theme,frontend/Mgs/claue
First Name,First Name,theme,frontend/Mgs/claue
Last Name,Last Name,theme,frontend/Mgs/claue
Street Address,Street Address,theme,frontend/Mgs/claue
Country,Country,theme,frontend/Mgs/claue
State,State,theme,frontend/Mgs/claue
Zip/Postal Code,Zip/Postal Code,theme,frontend/Mgs/claue
Actions,Actions,theme,frontend/Mgs/claue
Add New Address,Add New Address,theme,frontend/Mgs/claue
Account Information,Account Information,theme,frontend/Mgs/claue
Change Email,Change Email,theme,frontend/Mgs/claue
Change Email and Password,Change Email and Password,theme,frontend/Mgs/claue
Current Password,Current Password,theme,frontend/Mgs/claue
New Password,New Password,theme,frontend/Mgs/claue
Password Strength,Password Strength,theme,frontend/Mgs/claue
No Password,No Password,theme,frontend/Mgs/claue
Confirm New Password,Confirm New Password,theme,frontend/Mgs/claue
Save,Save,theme,frontend/Mgs/claue
Please enter your email address below to receive a password reset link.,Please enter your email address below to receive a password reset link.,theme,frontend/Mgs/claue
Enter your email...,Enter your email...,theme,frontend/Mgs/claue
Reset My Password,Reset My Password,theme,frontend/Mgs/claue
Registered Customers,Registered Customers,theme,frontend/Mgs/claue
"If you have an account, sign in with your email address.","If you have an account, sign in with your email address.",theme,frontend/Mgs/claue
Email Address,Email Address,theme,frontend/Mgs/claue
Password,Password,theme,frontend/Mgs/claue
Sign In,Sign In,theme,frontend/Mgs/claue
Forgot Your Password?,Forgot Your Password?,theme,frontend/Mgs/claue
Subscription option,Subscription option,theme,frontend/Mgs/claue
General Subscription,General Subscription,theme,frontend/Mgs/claue
Personal Information,Personal Information,theme,frontend/Mgs/claue
Sign Up for Newsletter,Sign Up for Newsletter,theme,frontend/Mgs/claue
Address Information,Address Information,theme,frontend/Mgs/claue
"Please select a region, state or province.","Please select a region, state or province.",theme,frontend/Mgs/claue
Sign-in Information,Sign-in Information,theme,frontend/Mgs/claue
Confirm Password,Confirm Password,theme,frontend/Mgs/claue
Create an Account,Create an Account,theme,frontend/Mgs/claue
New Customers,New Customers,theme,frontend/Mgs/claue
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.",theme,frontend/Mgs/claue
Downloadable Products,Downloadable Products,theme,frontend/Mgs/claue
Order #,Order #,theme,frontend/Mgs/claue
Date,Date,theme,frontend/Mgs/claue
Title,Title,theme,frontend/Mgs/claue
Status,Status,theme,frontend/Mgs/claue
Remaining Downloads,Remaining Downloads,theme,frontend/Mgs/claue
View Order,View Order,theme,frontend/Mgs/claue
Start Download,Start Download,theme,frontend/Mgs/claue
You have not purchased any downloadable products yet.,You have not purchased any downloadable products yet.,theme,frontend/Mgs/claue
Now Shopping by,Now Shopping by,theme,frontend/Mgs/claue
Previous,Previous,theme,frontend/Mgs/claue
Remove,Remove,theme,frontend/Mgs/claue
Filter,Filter,theme,frontend/Mgs/claue
Default Billing,Default Billing,theme,frontend/Mgs/claue
Default Shipping,Default Shipping,theme,frontend/Mgs/claue
Select Address,Select Address,theme,frontend/Mgs/claue
Back to Billing Information,Back to Billing Information,theme,frontend/Mgs/claue
Please select a shipping address for applicable items.,Please select a shipping address for applicable items.,theme,frontend/Mgs/claue
Send To,Send To,theme,frontend/Mgs/claue
A shipping selection is not applicable.,A shipping selection is not applicable.,theme,frontend/Mgs/claue
Remove Item,Remove Item,theme,frontend/Mgs/claue
Update Qty &amp; Addresses,Update Qty &amp; Addresses,theme,frontend/Mgs/claue
Enter a New Address,Enter a New Address,theme,frontend/Mgs/claue
Go to Shipping Information,Go to Shipping Information,theme,frontend/Mgs/claue
Loading...,Loading...,theme,frontend/Mgs/claue
Billing Address,Billing Address,theme,frontend/Mgs/claue
Change,Change,theme,frontend/Mgs/claue
Payment Method,Payment Method,theme,frontend/Mgs/claue
Back to Shipping Information,Back to Shipping Information,theme,frontend/Mgs/claue
Go to Review Your Order,Go to Review Your Order,theme,frontend/Mgs/claue
Please see,Please see,theme,frontend/Mgs/claue
details below,details below,theme,frontend/Mgs/claue
Billing Information,Billing Information,theme,frontend/Mgs/claue
Shipping Information,Shipping Information,theme,frontend/Mgs/claue
of,of,theme,frontend/Mgs/claue
Shipping To,Shipping To,theme,frontend/Mgs/claue
Shipping Method,Shipping Method,theme,frontend/Mgs/claue
Incl. Tax,Incl. Tax,theme,frontend/Mgs/claue
Excl. Tax,Excl. Tax,theme,frontend/Mgs/claue
Order Review,Order Review,theme,frontend/Mgs/claue
Other items in your order,Other items in your order,theme,frontend/Mgs/claue
Items,Items,theme,frontend/Mgs/claue
Product Name,Product Name,theme,frontend/Mgs/claue
Grand Total:,Grand Total:,theme,frontend/Mgs/claue
Place Order,Place Order,theme,frontend/Mgs/claue
Submitting order information...,Submitting order information...,theme,frontend/Mgs/claue
Address %1 <span>of %2</span>,Address %1 <span>of %2</span>,theme,frontend/Mgs/claue
Change Address,Change Address,theme,frontend/Mgs/claue
"Sorry, no quotes are available for this order right now.","Sorry, no quotes are available for this order right now.",theme,frontend/Mgs/claue
Edit Items,Edit Items,theme,frontend/Mgs/claue
Back to Select Addresses,Back to Select Addresses,theme,frontend/Mgs/claue
Continue to Billing Information,Continue to Billing Information,theme,frontend/Mgs/claue
"For successfully order items, you'll receive a confirmation email including order numbers, tracking information and more details.","For successfully order items, you'll receive a confirmation email including order numbers, tracking information and more details.",theme,frontend/Mgs/claue
Successfully ordered,Successfully ordered,theme,frontend/Mgs/claue
Ship to:,Ship to:,theme,frontend/Mgs/claue
No shipping required.,No shipping required.,theme,frontend/Mgs/claue
Your email address,Your email address,theme,frontend/Mgs/claue
Subscribe,Subscribe,theme,frontend/Mgs/claue
Product Reviews,Product Reviews,theme,frontend/Mgs/claue
Created,Created,theme,frontend/Mgs/claue
Rating,Rating,theme,frontend/Mgs/claue
Review,Review,theme,frontend/Mgs/claue
See Details,See Details,theme,frontend/Mgs/claue
You have submitted no reviews.,You have submitted no reviews.,theme,frontend/Mgs/claue
Average Customer Rating:,Average Customer Rating:,theme,frontend/Mgs/claue
Your Review,Your Review,theme,frontend/Mgs/claue
Submitted on %1,Submitted on %1,theme,frontend/Mgs/claue
Back to My Reviews,Back to My Reviews,theme,frontend/Mgs/claue
Write Your Own Review,Write Your Own Review,theme,frontend/Mgs/claue
You're reviewing:,You're reviewing:,theme,frontend/Mgs/claue
Your Rating,Your Rating,theme,frontend/Mgs/claue
%1 %2,%1 %2,theme,frontend/Mgs/claue
Nickname,Nickname,theme,frontend/Mgs/claue
Summary,Summary,theme,frontend/Mgs/claue
Submit Review,Submit Review,theme,frontend/Mgs/claue
"Only registered users can write reviews. Please <a href=""%1"">Sign in</a> or <a href=""%2"">create an account</a>","Only registered users can write reviews. Please <a href=""%1"">Sign in</a> or <a href=""%2"">create an account</a>",theme,frontend/Mgs/claue
Reviews,Reviews,theme,frontend/Mgs/claue
Add Your Review,Add Your Review,theme,frontend/Mgs/claue
Be the first to review this product,Be the first to review this product,theme,frontend/Mgs/claue
Orders,Orders,theme,frontend/Mgs/claue
Order Total,Order Total,theme,frontend/Mgs/claue
Reorder,Reorder,theme,frontend/Mgs/claue
Order Information,Order Information,theme,frontend/Mgs/claue
Shipping Address,Shipping Address,theme,frontend/Mgs/claue
No shipping information available,No shipping information available,theme,frontend/Mgs/claue
Recent Orders,Recent Orders,theme,frontend/Mgs/claue
Ship To,Ship To,theme,frontend/Mgs/claue
Action,Action,theme,frontend/Mgs/claue
View All,View All,theme,frontend/Mgs/claue
You have placed no orders.,You have placed no orders.,theme,frontend/Mgs/claue
Items Ordered,Items Ordered,theme,frontend/Mgs/claue
Gift Message for This Order,Gift Message for This Order,theme,frontend/Mgs/claue
From,From,theme,frontend/Mgs/claue
To,To,theme,frontend/Mgs/claue
Recently Ordered,Recently Ordered,theme,frontend/Mgs/claue
Last Ordered Items,Last Ordered Items,theme,frontend/Mgs/claue
Product is not salable.,Product is not salable.,theme,frontend/Mgs/claue
Search for...,Search for...,theme,frontend/Mgs/claue
Language,Language,theme,frontend/Mgs/claue
Account Navigation,Account Navigation,theme,frontend/Mgs/claue
Items %1 to %2 of %3 total,Items %1 to %2 of %3 total,theme,frontend/Mgs/claue
%1 Item,%1 Item,theme,frontend/Mgs/claue
%1 Item(s),%1 Item(s),theme,frontend/Mgs/claue
Prev,Prev,theme,frontend/Mgs/claue
Next,Next,theme,frontend/Mgs/claue
Toggle Menu,Toggle Menu,theme,frontend/Mgs/claue
Menu,Menu,theme,frontend/Mgs/claue
Account,Account,theme,frontend/Mgs/claue
Setting,Setting,theme,frontend/Mgs/claue
Share Wish List,Share Wish List,theme,frontend/Mgs/claue
Add All to Cart,Add All to Cart,theme,frontend/Mgs/claue
Update Wish List,Update Wish List,theme,frontend/Mgs/claue
This Wish List has no Items,This Wish List has no Items,theme,frontend/Mgs/claue
Sharing Information,Sharing Information,theme,frontend/Mgs/claue
"Email addresses, separated by commas","Email addresses, separated by commas",theme,frontend/Mgs/claue
Message,Message,theme,frontend/Mgs/claue
Check here to link an RSS feed to your Wish List.,Check here to link an RSS feed to your Wish List.,theme,frontend/Mgs/claue
Last Added Items,Last Added Items,theme,frontend/Mgs/claue
Go to Wish List,Go to Wish List,theme,frontend/Mgs/claue
Search entire store here...,Search entire store here...,theme,frontend/Mgs/claue
Add To Cart,Add To Cart,module,MGS_AjaxCart
"Sorry, something went wrong. Please try again later.","Sorry, something went wrong. Please try again later.",module,MGS_ExtraGallery
Provided Zip/Postal Code seems to be invalid.,Provided Zip/Postal Code seems to be invalid.,module,MGS_OSCheckout
 Example: , Example: ,module,MGS_OSCheckout
If you believe it is the right one you can ignore this notice.,If you believe it is the right one you can ignore this notice.,module,MGS_OSCheckout
Please specify a payment method.,Please specify a payment method.,module,MGS_OSCheckout
Please specify a shipping method.,Please specify a shipping method.,module,MGS_OSCheckout
Gift message item,Gift message item,module,MGS_OSCheckout
Gift Message Item &#40,Gift Message Item &#40,module,MGS_OSCheckout
"Sorry, something went wrong. Please try again later.","Sorry, something went wrong. Please try again later.",theme,frontend/Mgs/claue
Ajax Cart,Ajax Cart,module,MGS_AjaxCart
Additional Settings,Additional Settings,module,MGS_AjaxCart
Animation Type,Animation Type,module,MGS_AjaxCart
Message,Message,module,MGS_AjaxCart
Show upsell products,Show upsell products,module,MGS_AjaxCart
"Show ""Checkout"" button","Show ""Checkout"" button",module,MGS_AjaxCart
"Show ""View Shopping Cart"" button","Show ""View Shopping Cart"" button",module,MGS_AjaxCart
Ajax Layared Navigation,Ajax Layared Navigation,module,MGS_Ajaxlayernavigation
General,General,module,MGS_Ajaxlayernavigation
Use Ajax,Use Ajax,module,MGS_Ajaxlayernavigation
